Date,Rate,Compounded Value
18/4/1957,3.08,104.4428405
19/4/1957,3.08,104.4517762
22/4/1957,3.04,104.4605966
23/4/1957,3.02,104.4693597
24/4/1957,3.02,104.4781235
25/4/1957,3.02,104.486888
26/4/1957,3.02,104.4956533
29/4/1957,3,104.5043613
30/4/1957,3.01,104.513099
1/5/1957,3.03,104.5218955
2/5/1957,3,104.5306057
3/5/1957,2.95,104.5391714
6/5/1957,2.92,104.5476507
7/5/1957,2.92,104.5561307
8/5/1957,2.97,104.5647566
9/5/1957,2.94,104.573296
10/5/1957,2.92,104.5817781
13/5/1957,2.9,104.5902027
14/5/1957,2.92,104.5986861
15/5/1957,2.99,104.6073736
16/5/1957,3.02,104.616149
17/5/1957,3.07,104.6250705
20/5/1957,3.08,104.6340217
21/5/1957,3.09,104.6430028
22/5/1957,3.14,104.65213
23/5/1957,3.16,104.6613161
24/5/1957,3.21,104.6706484
27/5/1957,3.22,104.6800106
28/5/1957,3.23,104.6894028
29/5/1957,3.29,104.6989702
31/5/1957,3.31,104.7085967
3/6/1957,3.32,104.7182532
4/6/1957,3.32,104.7279105
5/6/1957,3.34,104.7376269
6/6/1957,3.29,104.7471988
7/6/1957,3.24,104.756626
10/6/1957,3.24,104.7660541
11/6/1957,3.24,104.7754831
12/6/1957,3.27,104.7850002
13/6/1957,3.3,104.7946055
14/6/1957,3.32,104.8042699
17/6/1957,3.36,104.8140516
18/6/1957,3.36,104.8238342
19/6/1957,3.37,104.8336469
20/6/1957,3.38,104.8434896
21/6/1957,3.32,104.8531585
24/6/1957,3.22,104.8625371
25/6/1957,3.2,104.8718582
26/6/1957,3.23,104.8812675
27/6/1957,3.27,104.8907942
28/6/1957,3.22,104.9001761
1/7/1957,3.18,104.9094423
2/7/1957,3.14,104.9185928
3/7/1957,3.23,104.9280063
5/7/1957,3.21,104.9373624
8/7/1957,3.12,104.9464569
9/7/1957,3.1,104.955494
10/7/1957,3.18,104.9647651
11/7/1957,3.15,104.9739495
12/7/1957,3.11,104.9830181
15/7/1957,3.06,104.9919416
16/7/1957,3.06,105.0008659
17/7/1957,3.06,105.009791
18/7/1957,3.02,105.0186002
19/7/1957,3,105.0273517
22/7/1957,3.08,105.0363374
23/7/1957,3.12,105.0454405
24/7/1957,3.22,105.0548363
25/7/1957,3.24,105.0642912
26/7/1957,3.26,105.0738054
29/7/1957,3.3,105.0834371
30/7/1957,3.33,105.0931573
31/7/1957,3.38,105.1030244
1/8/1957,3.37,105.1128632
2/8/1957,3.3,105.1224986
5/8/1957,3.26,105.132018
6/8/1957,3.24,105.1414799
7/8/1957,3.3,105.1511178
8/8/1957,3.31,105.1607859
9/8/1957,3.36,105.1706009
12/8/1957,3.4,105.1805337
13/8/1957,3.4,105.1904674
14/8/1957,3.47,105.2006066
15/8/1957,3.4,105.2105422
16/8/1957,3.34,105.2203034
19/8/1957,3.28,105.2298902
20/8/1957,3.26,105.2394193
21/8/1957,3.34,105.2491832
22/8/1957,3.33,105.2589187
23/8/1957,3.37,105.2687721
26/8/1957,3.42,105.2787727
27/8/1957,3.42,105.2887742
28/8/1957,3.51,105.2990398
29/8/1957,3.51,105.3093065
30/8/1957,3.5,105.3195449
2/9/1957,3.5,105.3297843
4/9/1957,3.56,105.3402002
5/9/1957,3.55,105.3505879
6/9/1957,3.54,105.3609474
9/9/1957,3.52,105.3712494
10/9/1957,3.51,105.3815231
11/9/1957,3.56,105.3919441
12/9/1957,3.57,105.4023955
13/9/1957,3.57,105.4128479
16/9/1957,3.58,105.4233306
17/9/1957,3.57,105.4337851
18/9/1957,3.59,105.4442992
19/9/1957,3.6,105.4548436
20/9/1957,3.54,105.4652133
23/9/1957,3.5,105.4754669
24/9/1957,3.45,105.485575
25/9/1957,3.5,105.4958305
26/9/1957,3.49,105.5060578
27/9/1957,3.45,105.5161687
30/9/1957,3.46,105.52631
1/10/1957,3.44,105.5363937
2/10/1957,3.54,105.5467714
3/10/1957,3.53,105.5571208
4/10/1957,3.5,105.5673833
7/10/1957,3.49,105.5776175
8/10/1957,3.52,105.5879407
9/10/1957,3.56,105.5983821
10/10/1957,3.56,105.6088246
11/10/1957,3.57,105.6192975
14/10/1957,3.62,105.6299181
15/10/1957,3.65,105.6406278
16/10/1957,3.67,105.6513973
17/10/1957,3.67,105.6621679
18/10/1957,3.6,105.6727341
21/10/1957,3.58,105.6832427
22/10/1957,3.58,105.6937523
23/10/1957,3.61,105.704351
24/10/1957,3.58,105.7148627
25/10/1957,3.6,105.7254342
28/10/1957,3.6,105.7360067
29/10/1957,3.58,105.7465216
30/10/1957,3.6,105.7570962
31/10/1957,3.6,105.767672
1/11/1957,3.59,105.7782193
4/11/1957,3.54,105.7886209
5/11/1957,3.54,105.7990234
6/11/1957,3.52,105.8093682
7/11/1957,3.5,105.8196552
8/11/1957,3.46,105.8298257
12/11/1957,3.45,105.8399677
13/11/1957,3.45,105.8501107
14/11/1957,3.44,105.8602253
15/11/1957,3.16,105.8695174
18/11/1957,3.12,105.8786928
19/11/1957,3.1,105.8878101
20/11/1957,3.12,105.8969871
21/11/1957,3.13,105.9061942
22/11/1957,3.13,105.9154022
25/11/1957,3.14,105.9246404
26/11/1957,3.14,105.9338793
27/11/1957,3.15,105.9431486
29/11/1957,3.14,105.9523892
2/12/1957,3.09,105.9614834
3/12/1957,3.05,105.9704607
4/12/1957,3.07,105.9794976
5/12/1957,3.07,105.9885353
6/12/1957,3.06,105.9975443
9/12/1957,2.99,106.006348
10/12/1957,2.97,106.0150935
11/12/1957,3,106.0239281
12/12/1957,3.05,106.0329107
13/12/1957,3.06,106.0419235
16/12/1957,3.1,106.0510549
17/12/1957,3.08,106.0601282
18/12/1957,3.11,106.0692906
19/12/1957,3.15,106.0785716
20/12/1957,3.15,106.0878535
23/12/1957,3.16,106.0971657
24/12/1957,3.11,106.1063313
26/12/1957,3.1,106.1154682
27/12/1957,3.04,106.1244291
30/12/1957,2.75,106.1325358
31/12/1957,2.75,106.1406432
2/1/1958,2.78,106.1488396
3/1/1958,2.8,106.1570956
6/1/1958,2.82,106.1654112
7/1/1958,2.79,106.1736391
8/1/1958,2.78,106.181838
9/1/1958,2.73,106.1898901
10/1/1958,2.65,106.1977069
13/1/1958,2.59,106.2053472
14/1/1958,2.56,106.2128996
15/1/1958,2.59,106.220541
16/1/1958,2.56,106.2280945
17/1/1958,2.56,106.2356485
20/1/1958,2.51,106.2430555
21/1/1958,2.42,106.2501974
22/1/1958,2.39,106.2572512
23/1/1958,2.28,106.2639808
24/1/1958,2.26,106.2706519
27/1/1958,2.19,106.2771167
28/1/1958,2.11,106.2833457
29/1/1958,2.02,106.2893094
30/1/1958,1.75,106.2944762
31/1/1958,1.55,106.2990528
3/2/1958,1.6,106.3037772
4/2/1958,1.62,106.3085608
5/2/1958,1.67,106.3134924
6/2/1958,1.68,106.3184537
7/2/1958,1.67,106.3233857
10/2/1958,1.66,106.3282884
11/2/1958,1.66,106.3331913
13/2/1958,1.72,106.3382716
14/2/1958,1.72,106.3433522
17/2/1958,1.69,106.3483445
19/2/1958,1.7,106.3533665
20/2/1958,1.62,106.3581524
21/2/1958,1.42,106.3623476
24/2/1958,1.2,106.365893
25/2/1958,1.2,106.3694386
26/2/1958,1.21,106.3730137
27/2/1958,1.22,106.3766186
28/2/1958,1.27,106.3803713
3/3/1958,1.3,106.3842129
4/3/1958,1.4,106.38835
5/3/1958,1.41,106.3925169
6/3/1958,1.42,106.3967135
7/3/1958,1.43,106.4009398
10/3/1958,1.48,106.4053141
11/3/1958,1.42,106.4095112
12/3/1958,1.36,106.4135311
13/3/1958,1.34,106.417492
14/3/1958,1.34,106.4214531
17/3/1958,1.32,106.4253552
18/3/1958,1.35,106.4293462
19/3/1958,1.34,106.4333077
20/3/1958,1.35,106.437299
21/3/1958,1.31,106.4411721
24/3/1958,1.16,106.4446019
25/3/1958,1.12,106.4479135
26/3/1958,1.13,106.4512548
27/3/1958,1.06,106.4543892
28/3/1958,1.06,106.4575237
31/3/1958,1.1,106.4607765
1/4/1958,1.1,106.4640295
2/4/1958,1.12,106.4673417
3/4/1958,1.02,106.4703583
7/4/1958,1.04,106.4734341
8/4/1958,1.09,106.4766579
9/4/1958,1.12,106.4799705
10/4/1958,1.12,106.4832832
11/4/1958,1.15,106.4866847
14/4/1958,1.18,106.4901751
15/4/1958,1.14,106.4935473
16/4/1958,1.14,106.4969196
17/4/1958,1.14,106.500292
18/4/1958,1.04,106.5033687
21/4/1958,1.04,106.5064455
22/4/1958,1.05,106.5095519
23/4/1958,1.09,106.5127768
24/4/1958,1.2,106.5163272
25/4/1958,1.25,106.5200257
28/4/1958,1.33,106.523961
29/4/1958,1.2,106.5275118
30/4/1958,1.2,106.5310627
1/5/1958,1.22,106.5346729
2/5/1958,1.2,106.5382241
5/5/1958,1.16,106.541657
6/5/1958,1.1,106.5449124
7/5/1958,1.13,106.5482568
8/5/1958,1.1,106.5515124
9/5/1958,1.06,106.5546498
12/5/1958,1.06,106.5577872
13/5/1958,1.05,106.5608951
14/5/1958,1.04,106.5639736
15/5/1958,0.99,106.5669041
16/5/1958,0.94,106.5696867
19/5/1958,0.85,106.5722029
20/5/1958,0.8,106.5745712
21/5/1958,0.73,106.5767322
22/5/1958,0.7,106.5788046
23/5/1958,0.64,106.5806993
26/5/1958,0.6,106.5824757
27/5/1958,0.55,106.584104
28/5/1958,0.6,106.5858804
29/5/1958,0.58,106.5875976
2/6/1958,0.67,106.5895813
3/6/1958,0.68,106.5915947
4/6/1958,0.74,106.5937857
5/6/1958,0.74,106.5959768
6/6/1958,0.74,106.598168
9/6/1958,0.78,106.6004776
10/6/1958,0.8,106.6028465
11/6/1958,0.85,106.6053635
12/6/1958,0.85,106.6078806
13/6/1958,0.86,106.6104273
16/6/1958,0.89,106.613063
17/6/1958,0.86,106.6156098
18/6/1958,0.92,106.6183345
19/6/1958,0.96,106.6211776
20/6/1958,0.95,106.6239912
23/6/1958,0.98,106.6268938
24/6/1958,0.96,106.6297372
25/6/1958,0.92,106.6324621
26/6/1958,0.85,106.6349798
27/6/1958,0.77,106.6372606
30/6/1958,0.75,106.6394823
1/7/1958,0.78,106.6417928
2/7/1958,0.82,106.6442218
3/7/1958,0.8,106.6465917
7/7/1958,0.92,106.6493171
8/7/1958,0.95,106.6521315
9/7/1958,0.94,106.6549163
10/7/1958,0.95,106.6577308
11/7/1958,0.98,106.6606343
14/7/1958,1.06,106.6637748
15/7/1958,0.98,106.6666784
16/7/1958,0.9,106.6693451
17/7/1958,0.85,106.6718637
18/7/1958,0.91,106.6745601
21/7/1958,0.93,106.6773159
22/7/1958,0.88,106.6799235
23/7/1958,0.88,106.6825313
24/7/1958,0.88,106.6851391
25/7/1958,0.82,106.6875691
28/7/1958,0.92,106.6902956
29/7/1958,0.92,106.6930221
30/7/1958,0.96,106.6958673
31/7/1958,0.91,106.6985643
1/8/1958,0.97,106.7014392
4/8/1958,1.1,106.7046996
5/8/1958,1.1,106.70796
6/8/1958,1.15,106.7113687
7/8/1958,1.32,106.7152815
8/8/1958,1.32,106.7191943
11/8/1958,1.48,106.7235817
12/8/1958,1.47,106.7279396
13/8/1958,1.59,106.7326534
14/8/1958,1.61,106.7374267
15/8/1958,1.75,106.7426153
18/8/1958,1.84,106.7480711
19/8/1958,1.82,106.7534678
20/8/1958,1.9,106.759102
21/8/1958,1.99,106.7650034
22/8/1958,1.99,106.7709051
25/8/1958,2.12,106.7771927
26/8/1958,2.14,106.7835401
27/8/1958,2.26,106.7902437
28/8/1958,2.3,106.7970664
29/8/1958,2.33,106.8039785
2/9/1958,2.3,106.8108021
3/9/1958,2.39,106.8178932
4/9/1958,2.33,106.8248067
5/9/1958,2.26,106.8315129
8/9/1958,2.28,106.8382789
9/9/1958,2.28,106.8450453
10/9/1958,2.43,106.8522574
11/9/1958,2.41,106.8594105
12/9/1958,2.44,106.8666532
15/9/1958,2.54,106.8741932
16/9/1958,2.54,106.8817338
17/9/1958,2.52,106.8892155
18/9/1958,2.33,106.8961336
19/9/1958,2.33,106.9030522
22/9/1958,2.38,106.9101197
23/9/1958,2.36,106.9171282
24/9/1958,2.5,106.924553
25/9/1958,2.52,106.9320378
26/9/1958,2.62,106.93982
29/9/1958,2.82,106.948197
30/9/1958,2.7,106.9562181
1/10/1958,2.86,106.9647152
2/10/1958,2.62,106.9724998
3/10/1958,2.48,106.979869
6/10/1958,2.54,106.9874171
7/10/1958,2.54,106.9949656
8/10/1958,2.67,107.0029011
9/10/1958,2.74,107.0110452
10/10/1958,2.7,107.019071
14/10/1958,2.66,107.0269785
15/10/1958,2.69,107.0349758
16/10/1958,2.69,107.0429737
17/10/1958,2.65,107.0508533
20/10/1958,2.64,107.0587037
21/10/1958,2.6,107.0664357
22/10/1958,2.8,107.0747631
23/10/1958,2.75,107.0829424
24/10/1958,2.66,107.0908546
27/10/1958,2.48,107.098232
28/10/1958,2.46,107.1055504
29/10/1958,2.6,107.1132858
30/10/1958,2.57,107.1209325
31/10/1958,2.55,107.1285202
3/11/1958,2.55,107.1361085
5/11/1958,2.51,107.1435783
6/11/1958,2.45,107.15087
7/11/1958,2.46,107.158192
10/11/1958,2.62,107.1659907
12/11/1958,2.69,107.1739984
13/11/1958,2.74,107.1821555
14/11/1958,2.78,107.1904323
17/11/1958,2.77,107.1986801
18/11/1958,2.72,107.2067795
19/11/1958,2.79,107.215088
20/11/1958,2.69,107.2230994
21/11/1958,2.66,107.231022
24/11/1958,2.64,107.2388856
25/11/1958,2.7,107.2469285
26/11/1958,2.78,107.2552104
28/11/1958,2.78,107.2634928
1/12/1958,2.75,107.2716866
2/12/1958,2.78,107.2799703
3/12/1958,2.82,107.2883739
4/12/1958,2.82,107.2967782
5/12/1958,2.78,107.3050639
8/12/1958,2.77,107.3133204
9/12/1958,2.82,107.3217266
10/12/1958,2.84,107.3301931
11/12/1958,2.84,107.3386603
12/12/1958,2.84,107.3471281
15/12/1958,2.83,107.3555668
16/12/1958,2.83,107.3640061
17/12/1958,2.87,107.3725654
18/12/1958,2.83,107.3810061
19/12/1958,2.76,107.3892386
22/12/1958,2.7,107.3972928
23/12/1958,2.7,107.4053476
24/12/1958,2.71,107.4134329
26/12/1958,2.71,107.4215187
29/12/1958,2.67,107.4294858
30/12/1958,2.67,107.4374535
31/12/1958,2.68,107.4454516
2/1/1959,2.67,107.4534205
5/1/1959,2.66,107.4613601
6/1/1959,2.68,107.46936
7/1/1959,2.77,107.4776292
8/1/1959,2.76,107.4858691
9/1/1959,2.71,107.4939604
12/1/1959,2.76,107.5022016
13/1/1959,2.79,107.510533
14/1/1959,2.92,107.5192533
15/1/1959,2.94,107.5280341
16/1/1959,2.91,107.5367259
19/1/1959,3.01,107.5457172
20/1/1959,3.01,107.5547092
21/1/1959,2.93,107.563463
22/1/1959,2.92,107.5721876
23/1/1959,2.96,107.5810324
26/1/1959,2.94,107.5898182
27/1/1959,2.84,107.5983058
28/1/1959,2.76,107.606555
29/1/1959,2.69,107.6145956
30/1/1959,2.64,107.6224874
2/2/1959,2.75,107.6307085
3/2/1959,2.8,107.6390798
4/2/1959,2.75,107.6473022
5/2/1959,2.59,107.6550468
6/2/1959,2.6,107.6628219
9/2/1959,2.78,107.6711359
10/2/1959,2.7,107.6792112
11/2/1959,2.7,107.6872872
13/2/1959,2.7,107.6953637
16/2/1959,2.66,107.7033212
17/2/1959,2.58,107.7110399
18/2/1959,2.68,107.7190584
19/2/1959,2.64,107.7269578
20/2/1959,2.58,107.7346783
24/2/1959,2.64,107.7425788
25/2/1959,2.82,107.7510186
26/2/1959,2.82,107.7594591
27/2/1959,2.76,107.7677207
2/3/1959,2.77,107.7760128
3/3/1959,2.78,107.7843355
4/3/1959,2.85,107.7928685
5/3/1959,2.82,107.8013122
6/3/1959,2.98,107.8102358
9/3/1959,2.97,107.8191301
10/3/1959,2.84,107.8276359
11/3/1959,2.85,107.8361722
12/3/1959,2.81,107.8445894
13/3/1959,2.8,107.8529773
16/3/1959,2.72,107.8611262
17/3/1959,2.76,107.8693956
18/3/1959,2.8,107.8777854
19/3/1959,2.79,107.886146
20/3/1959,2.77,107.8944472
23/3/1959,2.74,107.9026592
24/3/1959,2.74,107.9108718
25/3/1959,2.77,107.9191749
26/3/1959,2.77,107.9274787
30/3/1959,2.78,107.9358131
31/3/1959,2.78,107.9441481
1/4/1959,2.87,107.9527537
2/4/1959,2.88,107.9613899
3/4/1959,2.88,107.9700268
6/4/1959,2.92,107.9787844
7/4/1959,2.91,107.9875127
8/4/1959,2.96,107.9963916
9/4/1959,2.98,108.0053313
10/4/1959,3.02,108.0143918
13/4/1959,3,108.023393
14/4/1959,3.02,108.0324549
15/4/1959,3.14,108.0418778
16/4/1959,3.15,108.0513314
17/4/1959,3.12,108.0606959
20/4/1959,3.02,108.069761
21/4/1959,2.99,108.0787368
22/4/1959,3,108.0877433
23/4/1959,2.98,108.0966906
24/4/1959,2.9,108.1053984
27/4/1959,2.78,108.1137465
28/4/1959,2.75,108.1220052
29/4/1959,2.8,108.1304147
30/4/1959,2.85,108.138975
1/5/1959,2.87,108.1475961
4/5/1959,2.9,108.156308
5/5/1959,2.86,108.1649004
6/5/1959,2.85,108.1734635
7/5/1959,2.78,108.1818169
8/5/1959,2.77,108.1901408
11/5/1959,2.71,108.1982852
12/5/1959,2.73,108.2064902
13/5/1959,2.82,108.2149664
14/5/1959,2.75,108.2232328
15/5/1959,2.8,108.2316502
18/5/1959,2.83,108.2401584
19/5/1959,2.84,108.2486973
20/5/1959,2.88,108.2573572
21/5/1959,2.85,108.2659276
22/5/1959,2.85,108.2744986
25/5/1959,2.85,108.2830704
26/5/1959,2.86,108.2916729
27/5/1959,2.89,108.3003663
28/5/1959,2.91,108.3091205
29/5/1959,3.08,108.318387
1/6/1959,3.09,108.3276843
2/6/1959,3.12,108.3370727
3/6/1959,3.18,108.3466425
4/6/1959,3.2,108.3562733
5/6/1959,3.18,108.3658448
8/6/1959,3.23,108.3755676
9/6/1959,3.25,108.3853515
10/6/1959,3.3,108.3952868
11/6/1959,3.28,108.4051628
12/6/1959,3.28,108.4150398
15/6/1959,3.23,108.424767
16/6/1959,3.22,108.434465
17/6/1959,3.26,108.4442843
18/6/1959,3.22,108.4539841
19/6/1959,3.25,108.4637751
22/6/1959,3.22,108.4734765
23/6/1959,3.21,108.4831488
24/6/1959,3.27,108.4930026
25/6/1959,3.27,108.5028574
26/6/1959,3.12,108.512261
29/6/1959,3.1,108.5216051
30/6/1959,3.14,108.5310706
1/7/1959,3.2,108.5407178
2/7/1959,3.19,108.5503357
3/7/1959,3.19,108.5599545
6/7/1959,3.2,108.5696043
7/7/1959,3.22,108.5793152
8/7/1959,3.33,108.5893588
9/7/1959,3.32,108.5993732
10/7/1959,3.31,108.6093583
13/7/1959,3.34,108.6194348
14/7/1959,3.38,108.629633
15/7/1959,3.39,108.6398623
16/7/1959,3.38,108.6500623
17/7/1959,3.34,108.6601426
20/7/1959,3.32,108.6701635
21/7/1959,3.24,108.6799438
22/7/1959,3.14,108.6894231
23/7/1959,3.04,108.6986014
24/7/1959,3,108.7076596
27/7/1959,3.02,108.7167789
28/7/1959,2.98,108.7257783
29/7/1959,3.03,108.7349294
30/7/1959,3.01,108.7440208
31/7/1959,3,108.7530828
3/8/1959,2.99,108.7621154
4/8/1959,2.97,108.7710882
5/8/1959,3.01,108.7801827
6/8/1959,3.03,108.7893384
7/8/1959,3.01,108.7984344
10/8/1959,3.04,108.8076218
11/8/1959,3.08,108.8169309
12/8/1959,3.24,108.8267244
13/8/1959,3.24,108.8365188
14/8/1959,3.26,108.8463746
17/8/1959,3.36,108.8565336
18/8/1959,3.44,108.8669354
19/8/1959,3.52,108.8775802
20/8/1959,3.54,108.8882865
21/8/1959,3.66,108.8993568
24/8/1959,3.78,108.9107912
25/8/1959,3.75,108.9221361
26/8/1959,3.77,108.9335427
27/8/1959,3.65,108.9445873
28/8/1959,3.7,108.9557844
31/8/1959,3.88,108.9675274
1/9/1959,3.92,108.9793928
2/9/1959,4.01,108.9915318
3/9/1959,3.99,109.0036117
4/9/1959,3.93,109.0155113
8/9/1959,4,109.0276241
9/9/1959,4.02,109.0397989
10/9/1959,4.02,109.051975
11/9/1959,4.02,109.0641525
14/9/1959,4.15,109.0767251
15/9/1959,4.18,109.0893902
16/9/1959,4.17,109.1020264
17/9/1959,4.18,109.1146943
18/9/1959,3.98,109.1267575
21/9/1959,3.89,109.1385493
22/9/1959,3.94,109.1504939
23/9/1959,4.03,109.1627127
24/9/1959,4,109.1748419
25/9/1959,4.03,109.1870634
28/9/1959,4.2,109.1998019
29/9/1959,4.16,109.2124205
30/9/1959,4.1,109.2248586
1/10/1959,4.08,109.2372374
2/10/1959,3.94,109.2491928
5/10/1959,3.9,109.2610282
6/10/1959,3.9,109.2728648
7/10/1959,4.06,109.2851883
8/10/1959,4.06,109.2975133
9/10/1959,4.17,109.3101736
13/10/1959,4.24,109.3230479
14/10/1959,4.3,109.3361059
15/10/1959,4.25,109.3490136
16/10/1959,4.18,109.3617103
19/10/1959,4.06,109.3740439
20/10/1959,4,109.3861965
21/10/1959,3.97,109.3982594
22/10/1959,3.99,109.4103844
23/10/1959,3.92,109.4222979
26/10/1959,3.99,109.4344256
27/10/1959,3.99,109.4465546
28/10/1959,4.02,109.4587761
29/10/1959,4.01,109.4709686
30/10/1959,4,109.483132
2/11/1959,4.14,109.4957226
4/11/1959,4.06,109.5080713
5/11/1959,4,109.5202388
6/11/1959,3.93,109.5321948
9/11/1959,4.04,109.5444867
10/11/1959,4,109.5566584
12/11/1959,4.05,109.5689835
13/11/1959,4.05,109.58131
16/11/1959,4.26,109.5942771
17/11/1959,4.18,109.6070022
18/11/1959,4.24,109.6199115
19/11/1959,4.18,109.6326396
20/11/1959,4.13,109.6452169
23/11/1959,4.18,109.6579479
24/11/1959,4.2,109.6707413
25/11/1959,4.28,109.68378
27/11/1959,4.32,109.696942
30/11/1959,4.44,109.7104713
1/12/1959,4.44,109.7240023
2/12/1959,4.56,109.7379006
3/12/1959,4.55,109.7517703
4/12/1959,4.53,109.7655807
7/12/1959,4.52,109.7793624
8/12/1959,4.48,109.7930238
9/12/1959,4.46,109.806626
10/12/1959,4.47,109.8202603
11/12/1959,4.48,109.8339268
14/12/1959,4.45,109.8475035
15/12/1959,4.44,109.8610514
16/12/1959,4.48,109.874723
17/12/1959,4.55,109.8886099
18/12/1959,4.55,109.9024986
21/12/1959,4.61,109.9165722
22/12/1959,4.6,109.9306171
23/12/1959,4.63,109.9447554
24/12/1959,4.46,109.9583764
28/12/1959,4.44,109.9719379
29/12/1959,4.37,109.9852873
30/12/1959,4.37,109.9986383
31/12/1959,4.4,110.0120825
4/1/1960,4.52,110.0258952
5/1/1960,4.55,110.0398012
6/1/1960,4.68,110.0541064
7/1/1960,4.63,110.0682606
8/1/1960,4.59,110.0822943
11/1/1960,4.54,110.0961769
12/1/1960,4.54,110.1100612
13/1/1960,4.56,110.1240085
14/1/1960,4.51,110.1378046
15/1/1960,4.49,110.1515412
18/1/1960,4.37,110.1649124
19/1/1960,4.31,110.1781016
20/1/1960,4.3,110.1912617
21/1/1960,4.27,110.2043317
22/1/1960,4.12,110.2169439
25/1/1960,4.12,110.2295576
26/1/1960,4.04,110.2419278
27/1/1960,3.99,110.2541463
28/1/1960,3.92,110.2661518
29/1/1960,3.99,110.2783729
1/2/1960,4,110.2906261
2/2/1960,3.96,110.3027581
3/2/1960,4,110.3150139
4/2/1960,3.95,110.3271179
5/2/1960,3.8,110.3387636
8/2/1960,3.55,110.3496442
9/2/1960,3.58,110.3606179
10/2/1960,3.7,110.3719605
11/2/1960,3.85,110.3837642
15/2/1960,3.96,110.3959064
16/2/1960,4.04,110.4082952
17/2/1960,4.07,110.4207775
18/2/1960,4.04,110.4331692
19/2/1960,4.08,110.4456849
23/2/1960,4.06,110.4581408
24/2/1960,4.13,110.4708128
25/2/1960,4.17,110.483609
26/2/1960,4.19,110.496468
29/2/1960,4.19,110.5093286
1/3/1960,4.09,110.5218837
2/3/1960,3.98,110.5341025
3/3/1960,3.7,110.5454629
4/3/1960,3.64,110.5566403
7/3/1960,3.54,110.5675117
8/3/1960,3.56,110.5784456
9/3/1960,3.64,110.5896263
10/3/1960,3.66,110.6008696
11/3/1960,3.59,110.611899
14/3/1960,3.44,110.6224685
15/3/1960,3.46,110.6331006
16/3/1960,3.43,110.6436415
17/3/1960,3.44,110.6542141
18/3/1960,3.3,110.6643574
21/3/1960,3.05,110.6737331
22/3/1960,2.9,110.6826485
23/3/1960,2.77,110.6911649
24/3/1960,2.82,110.6998357
25/3/1960,2.68,110.7080767
28/3/1960,2.78,110.7166258
29/3/1960,2.83,110.7253294
30/3/1960,2.92,110.7343104
31/3/1960,3.02,110.7435998
1/4/1960,2.84,110.7523363
4/4/1960,2.72,110.7607042
5/4/1960,2.8,110.7693189
6/4/1960,2.92,110.7783036
7/4/1960,3.05,110.7876889
8/4/1960,3.3,110.7978445
11/4/1960,3.55,110.8087704
12/4/1960,3.6,110.8198513
13/4/1960,3.57,110.8308409
14/4/1960,3.52,110.8416777
18/4/1960,3.28,110.8517766
19/4/1960,3.34,110.8620612
20/4/1960,3.34,110.8723467
21/4/1960,3.35,110.882664
22/4/1960,3.37,110.8930438
25/4/1960,3.26,110.9030858
26/4/1960,3.25,110.9130979
27/4/1960,3.25,110.9231109
28/4/1960,3.16,110.9328475
29/4/1960,3.04,110.9422151
2/5/1960,3.03,110.9515528
3/5/1960,3.14,110.9612302
4/5/1960,3.12,110.9708469
5/5/1960,3.09,110.9803719
6/5/1960,3.04,110.9897435
9/5/1960,3.22,110.999671
10/5/1960,3.25,111.0096918
11/5/1960,3.31,111.0198985
12/5/1960,3.36,111.0302603
13/5/1960,3.44,111.0408699
16/5/1960,3.62,111.0520357
17/5/1960,3.54,111.0629558
18/5/1960,3.67,111.074278
19/5/1960,3.42,111.0848301
20/5/1960,3.25,111.0948586
23/5/1960,3.42,111.1054126
24/5/1960,3.36,111.1157824
25/5/1960,3.32,111.1260298
26/5/1960,3.26,111.1360929
27/5/1960,3.09,111.145632
31/5/1960,3.12,111.1552647
1/6/1960,3.06,111.1647129
2/6/1960,2.92,111.1737296
3/6/1960,2.65,111.1819132
6/6/1960,2.62,111.1900048
7/6/1960,2.68,111.1982822
8/6/1960,2.75,111.2067765
9/6/1960,2.63,111.2149008
10/6/1960,2.38,111.2222534
13/6/1960,2.29,111.2293283
14/6/1960,2.29,111.2364038
15/6/1960,2.27,111.2434178
16/6/1960,2.32,111.2505868
17/6/1960,2.37,111.2579108
20/6/1960,2.55,111.2657916
21/6/1960,2.32,111.2729621
22/6/1960,2.36,111.2802566
23/6/1960,2.39,111.2876444
24/6/1960,2.35,111.294909
27/6/1960,2.31,111.3020504
